N,tol,err,storage
72270,0.01,0.001199658326894288,11.014463616
72270,0.001,0.00015045056684026632,11.537935520000001
72270,0.0001,4.337300584708119e-5,12.277620800000001
72270,1.0e-5,4.064115567434791e-6,13.312173072
72270,1.0e-6,6.752250426880387e-7,14.671333168
72270,1.0e-7,1.2815746991929752e-7,16.549397232
72270,1.0e-8,7.487243420940244e-8,19.241225392
72270,1.0e-9,4.461973624925439e-9,23.085321808
72270,1.0e-10,8.694590930825858e-10,28.492566800000002
