k,gamma,etahf,tol,N,th2mat,tmvh2mat,storh2mat,farerrh2mat,errh2mat
13.20947552157809,1.0,5.0,0.001,23328,13.092183992,0.07412446190000001,1.09576584,0.00036972423826472694,0.00014545244604333298
22.214414690791813,1.0,5.0,0.001,45000,28.820677801,0.2096004624,2.655552688,0.00016429164912044213,0.00010320543039426359
31.67433458687259,1.0,5.0,0.001,98568,75.134863906,0.5212928564,5.737797328,0.00022925899605354054,0.00015571326468125302
44.428829381583625,1.0,5.0,0.001,180000,180.797786061,1.0972649137,11.0840064,0.00030862811296455907,0.00021946135669196384
60.84856578592997,1.0,5.0,0.001,394272,550.616452741,2.4008621582,22.9981192,0.00045265108943867797,0.00034062037679517533
88.85765876316725,1.0,5.0,0.001,720000,1479.414181975,5.323087802400001,45.934861648,0.00035149835723089596,0.0002747784032055842
