k,gamma,etahf,tol,N,th2mat,thmat,tmvh2mat,tmvhmat,storh2mat,storhmat,farerrh2mat,farerrhmat
41.92143588342668,1.0,5.0,0.001,617844,1922.898070545,5628.880915297,3.717248319,8.241024659,32.11151128,113.00796342400001,0.0032461081396784825,0.0027000152559360576
