k,gamma,etahf,tol,N,th2mat,thmat,tmvh2mat,tmvhmat,storh2mat,storhmat,farerrh2mat,farerrhmat
32.90515063789839,1.0,5.0,0.001,450921,1105.931697667,3115.676097447,2.016239174,5.065954368,19.979844928000002,67.824905856,0.0038823993689554082,0.0026370456836995572
40.41519708535545,1.0,5.0,0.001,552567,1367.416107125,4346.06549456,2.731433838,6.51850601,28.040554688,96.84818921600001,0.00449488578052144,0.00268275794773011
58.19737844553317,1.0,5.0,0.001,1142610,6136.741588788,16300.142195305,6.621182011,18.680659696,64.546246032,278.955216032,0.004000066104671074,0.002569066830521558
