N,tol,err,storage
72270,0.01,0.008378256519264726,4.704941344
72270,0.001,0.0011813269827400264,5.244097088
72270,0.0001,0.00034454898145223423,5.98234728
72270,1.0e-5,5.662308567083837e-5,6.972531104000001
72270,1.0e-6,1.7513255379719843e-5,8.279385136
72270,1.0e-7,4.254331295156558e-6,10.112116576
72270,1.0e-8,9.520448889258292e-7,12.764863488000001
72270,1.0e-9,1.7092432881498509e-7,16.572996528
72270,1.0e-10,5.2327865444820924e-8,21.823482608000003
