k,gamma,etahf,tol,N,th2mat,thmat,tmvh2mat,tmvhmat,storh2mat,storhmat,farerrh2mat,farerrhmat
7.391567913892707,1.0,5.0,0.001,18870,10.320705618,27.271444543,0.048476811,0.067320702,0.7848301440000001,0.9781829120000001,0.0013126866550171924,0.002857869004053387
12.642867021525982,1.0,5.0,0.001,72270,41.632887888,158.278242298,0.210061118,0.357710537,2.9781054080000002,5.433336464,0.0017946466616671204,0.002848296996633632
19.606671796074252,1.0,5.0,0.001,156804,130.909731316,514.26948653,0.547070155,0.99972421,7.011876368,15.699539232000001,0.0019719980006740346,0.002900133030783364
29.09996110793016,1.0,5.0,0.001,287187,397.249223861,1505.643072765,1.239690104,2.386663563,14.803773936,39.628225792,0.00263142462166287,0.0027353888414731824
58.19737844553317,1.0,5.0,0.001,1142610,3851.562128701,9915.488235323,6.0427813,17.265714292,64.546246032,278.955216032,0.004000066104671074,0.002569066830521558
