k,gamma,etahf,tol,N,th2mat,thmat,tmvh2mat,tmvhmat,storh2mat,storhmat,farerrh2mat,farerrhmat
7.391567913892707,1.0,5.0,0.001,18870,10.688361307,18.063082192,0.046826753,0.024706859,0.7848301440000001,0.9781829120000001,0.0013127261223628975,0.0028578647947301297
12.642867021525982,1.0,5.0,0.001,72270,28.38915986,117.818619082,0.238185606,0.117132837,2.9781054080000002,5.433336464,0.0017946608357249142,0.0028482870990208676
19.606671796074252,1.0,5.0,0.001,156804,74.579505214,407.00815663,0.576616422,0.281647269,7.011876368,15.699539232000001,0.0019720066415354538,0.0029001349525819326
29.09996110793016,1.0,5.0,0.001,287187,187.698028262,1273.091644616,1.510875856,0.651983373,14.803773936,39.628225792,0.002631428572006163,0.0027354113018963604
41.92143588342668,1.0,5.0,0.001,617844,443.165946256,5497.340292976,3.3635101,1.27144814,32.11151128,113.00796342400001,0.0032461056475168756,0.0026999799558886967
