k,gamma,etahf,tol,N,th2mat,thmat,tmvh2mat,tmvhmat,storh2mat,storhmat,farerrh2mat,farerrhmat
7.391567913892707,1.0,5.0,0.001,18870,10.967131833,14.56970352,0.046580769,0.073685694,0.7848301440000001,0.9781829120000001,0.0013126866550171924,0.002857869004053387
12.642867021525982,1.0,5.0,0.001,72270,42.590119906,94.741882905,0.22518588,0.438160968,2.9781054080000002,5.433336464,0.0017946466616671204,0.002848296996633632
19.606671796074252,1.0,5.0,0.001,156804,146.735436647,341.601282189,0.564773696,1.165927872,7.011876368,15.699539232000001,0.0019719980006740346,0.002900133030783364
29.09996110793016,1.0,5.0,0.001,287187,524.771700391,1115.412149603,1.338718342,2.889590719,14.803773936,39.628225792,0.00263142462166287,0.0027353888414731824
32.90515063789839,1.0,5.0,0.001,450921,1105.931697667,3115.676097447,2.016239174,5.065954368,19.979844928000002,67.824905856,0.0038823993689554082,0.0026370456836995572
40.41519708535545,1.0,5.0,0.001,552567,1367.416107125,4346.06549456,2.731433838,6.51850601,28.040554688,96.84818921600001,0.00449488578052144,0.00268275794773011
41.92143588342668,1.0,5.0,0.001,617844,1922.898070545,5628.880915297,3.717248319,8.241024659,32.11151128,113.00796342400001,0.0032461081396784825,0.0027000152559360576
58.19737844553317,1.0,5.0,0.001,1142610,3851.562128701,9915.488235323,6.0427813,17.265714292,64.546246032,278.955216032,0.004000066104671074,0.002569066830521558
