k,gamma,etahf,tol,N,th2mat,tmvh2mat,storh2mat,farerrh2mat,errh2mat
11.107207345395906,1.0,2.0,0.001,11250,14.230316459,0.0254913055,1.1103820640000002,0.001131332995985169,0.0004011423045538821
13.20947552157809,1.0,2.0,0.001,23328,26.618891729,0.0588071535,2.171567168,0.0011098673588727903,0.0004187469349358333
22.214414690791813,1.0,2.0,0.001,45000,71.903557868,0.1718795725,5.779168544,0.017963827602139652,0.009797035573754288
