k,gamma,etahf,tol,N,th2mat,thmat,tmvh2mat,tmvhmat,storh2mat,storhmat,farerrh2mat,farerrhmat
13.300995196348865,1.0,2.0,0.001,23520,12.245684257,32.179705544,0.103093315,0.123039336,3.6998282720000004,4.122452512000001,0.0003556533156536385,0.0007061111838254125
18.99781727007825,1.0,2.0,0.001,48000,26.348533825,154.364963894,0.185418466,0.269726633,7.317988208,9.5712208,0.0004753598870787704,0.0009838590296439285
27.07242254304166,1.0,2.0,0.001,97470,85.276412302,605.690096607,0.399662161,0.891003089,16.197796544000003,25.243470416,0.0005719652385758439,0.0010294316291227777
37.99043905949329,1.0,5.0,0.001,192000,234.185290382,709.254927704,0.315697484,0.82675317,17.345710992,34.409355856000005,0.0011992845146037959,0.0019163360469645146
37.99043905949329,1.0,2.0,0.001,192000,197.353081191,1948.906575257,0.807916775,2.108602141,32.929066112,62.430091152,0.0010553485879419876,0.0013950395673639536
54.1366422568458,1.0,5.0,0.001,389880,711.014081897,2749.559167255,0.644606267,1.832845964,37.293423328,95.5716392,0.0036078248943902515,0.002004682807760843
54.1366422568458,1.0,2.0,0.001,389880,748.321551445,9601.169074957,1.587478421,5.508409336,69.158613856,173.26977961600002,0.0021353070558423905,0.0014180981234647875
