N,tol,err,storage
97470,0.01,0.03722522067517591,44.430662272
97470,0.001,0.018010132454621356,45.811082128
97470,0.0001,0.0060132676659253115,47.599026688
97470,1.0e-5,0.004644582789669605,49.818074496
97470,1.0e-6,0.000989586125170058,52.552788144000004
97470,1.0e-7,0.00026328606945495595,56.164204336000005
97470,1.0e-8,5.19254857298046e-5,60.835573104000005
97470,1.0e-9,8.05579082129748e-6,66.84960856000001
97470,1.0e-10,1.452177423364478e-6,74.14478150400001
