theta_deg,sigma_dBsm,sigma_dBsm_anal,relative_error
225.0,8.251191554565366,8.260611712880285,0.00216672087507603
225.5,8.454442254714666,8.462852939457854,0.0019347576699070305
226.0,8.620916498107379,8.628352260659378,0.0017106827121786009
226.5,8.752419351239046,8.758905012462842,0.001492264150140282
227.0,8.850410451065626,8.855962373412629,0.001277560587111989
227.5,8.916053736561482,8.920680759361076,0.0010648440231377824
228.00000000000003,8.950255526012954,8.953959637814204,0.0008525396430315728
228.5,8.953693558940781,8.956470359299265,0.0006391775501096421
229.0,8.92683891190466,8.928677900026559,0.00042335302437583844
229.50000000000003,8.869972201728505,8.870856918893523,0.00020369290735061017
230.0,8.783195145747825,8.78310319125616,2.1173528330404927e-5
230.5,8.66643831897142,8.665341254856783,0.0002526402558172233
230.99999999999997,8.51946581298546,8.517328970758951,0.0004921471703831701
231.5,8.341877456585385,8.33865966014273,0.0007411995648549762
232.00000000000003,8.133109314725871,8.128762538196867,0.0010013833336489572
232.5,7.892433371188239,7.886902360738212,0.0012743735458958184
233.0,7.618957680128894,7.612179587733063,0.0015619319980474185
233.49999999999997,7.3116289444655145,7.303533054905147,0.0018658860646718807
234.0,6.969240616400355,6.959748305349436,0.002188075743909767
234.50000000000003,6.590451501799014,6.579476658278114,0.002530246793889684
235.0,6.173822953885278,6.16127326023838,0.0028938528829661777
235.5,5.71788782528016,5.703667554627803,0.003279704823618618
236.00000000000003,5.221272627672711,5.20528806110104,0.003687364131853537
236.5,4.682907688862205,4.665076978326118,0.004114112648901451
237.00000000000003,4.1023811091625,4.082651565099901,0.004553229998073098
237.49999999999997,3.4805239166764004,3.4589014392748045,0.004991174031081793
238.0,2.820356838938541,2.796954544273696,0.005403121980341891
238.50000000000003,2.1285743567789255,2.1036896965040466,0.005746352082527208
239.0,1.4177486193941315,1.3919777104274815,0.00595161196458648
239.5,0.7092871597713275,0.6836740950487828,0.0059150513374190295
239.99999999999997,0.03662346849615934,0.012806409375767831,0.005499145625391565
240.5,-0.5531566624991987,-0.5729145096821885,0.004559776727271921
241.00000000000003,-1.0028132839553958,-1.0158963287066118,0.0030170244664001846
241.5,-1.2572205014604196,-1.261356607388048,0.0009528272369268816
242.0,-1.282649307101042,-1.2767856358197884,0.001349249152019287
242.49999999999997,-1.0818789527296353,-1.0666227075722428,0.0035067173222357263
243.0,-0.6928354350147268,-0.6700938353037129,0.005222760560337477
243.50000000000003,-0.1719596640291278,-0.1441218858022055,0.006389385825034609
244.0,0.42454701196519806,0.4552948513808311,0.007054947853607951
244.5,1.0516281641477756,1.0836082936134752,0.007336651347570583
245.00000000000003,1.6778638478091836,1.709924065294932,0.007354956832087065
245.5,2.283438364523301,2.314846550102832,0.007205913992310569
246.00000000000003,2.8569124336490868,2.887232862864569,0.006957222520862343
246.49999999999997,3.3923630505765194,3.4213549725824226,0.006653404179524266
247.0,3.8872934156442858,3.914838767404572,0.006322480111143801
247.50000000000003,4.34123998354833,4.36729530794904,0.005981499331107082
248.0,4.754889464333905,4.779455094803468,0.005640477885089343
248.5,5.129535841049999,5.1526365747107565,0.005305018917952524
248.99999999999997,5.46675380792194,5.488426960791989,0.004977996374598019
249.5,5.768206593998655,5.78849471575277,0.00466061812753604
250.00000000000003,6.035536066716131,6.054482569730018,0.004353091252443804
250.5,6.270302742380796,6.287949344290379,0.004055036296316983
251.0,6.473955813254558,6.490341103905106,0.0037657443335532225
251.49999999999997,6.647821044047305,6.662979746828064,0.00348433586939463
252.0,6.793099154421719,6.807061814311382,0.0032098586053775167
252.50000000000003,6.910870229764553,6.923663162201887,0.002941347289514676
253.0,7.002101503414655,7.013746902291826,0.0026778603039462204
253.5,7.06765696858588,7.07817311254911,0.0024185023318197434
254.00000000000003,7.108307975798702,7.117709498541153,0.002162439164150621
254.5,7.124744416105992,7.133042624033543,0.0019089086990740408
255.00000000000003,7.11758638307156,7.124789616140451,0.0016572309822788503
255.49999999999997,7.087396410440058,7.093510451391096,0.001406819455612784
256.0,7.034692537684774,7.03972108283041,0.0011571952417829482
256.5,6.959962587887551,6.963907800122007,0.0009080062006321171
257.0,6.86368016860516,6.866543341124974,0.0006590525656699706
257.5,6.746323037308493,6.748105405233222,0.0004103211766024666
258.0,6.608394614584535,6.609098361602944,0.00016203061100521544
258.5,6.450449581138274,6.450079099615787,8.531016179565726e-5
259.0,6.273124652015919,6.27168812742971,0.0003308267208860075
259.5,6.07717576536709,6.074687168584518,0.0005731847930611206
260.0,5.863523017500865,5.86000459928959,0.0008104739891129431
260.50000000000006,5.633304657248155,5.628790044697038,0.001040068452541098
261.0,5.387941215680967,5.382479203393449,0.0012584660117170776
261.5,5.129210229996209,5.122869329504014,0.0014611126814683452
262.0,4.859330789961825,4.852204533285708,0.0016422282213931821
262.5,4.581054988191787,4.573267855037208,0.00179466215384576
263.0,4.297759954681143,4.289473583585787,0.001909828860377833
263.5,4.01352924504817,4.004948277658688,0.0019777940190339855
264.0,3.7332059968478637,3.724582493372161,0.0019876077339970543
264.5,3.4623932630842185,3.454028166794265,0.0019279907906880373
265.0,3.207371312190191,3.1996110662105655,0.0017884600614653412
265.5,2.974901078059706,2.968127447532589,0.0015609030106344217
266.0,2.771892173844252,2.7665039089180303,0.0012414638286395233
266.5,2.6049370502222278,2.601323480925509,0.000832401333367666
267.0,2.479749714515966,2.4782586250247887,0.00034339499003588727
267.5,2.4005894231545826,2.401494011662198,0.00020826751060309224
268.0,2.369779788760339,2.3732511021400047,0.0007989800894046686
268.5,2.3874327894132534,2.3935236774373596,0.001401495782958325
269.0,2.4514467623383456,2.460090844139792,0.0019883939102664956
269.50000000000006,2.5577790306352783,2.5688042937924385,0.0025354409853594303
270.0,2.7009251076191787,2.714078199586279,0.003024029732150146
270.5,2.8744953710267627,2.889470777473101,0.0034422764993874647
271.0,3.0717784823297976,3.0882469937332018,0.0037848342768728453
271.5,3.286210468032017,3.303842999664526,0.004051809627576564
272.0,3.5117103348914953,3.5301952775577314,0.00424727007039158
272.5,3.7428801182738787,3.7619341596465294,0.004377744779792347
273.0,3.9750906905825683,3.9944641190741974,0.004450961743054452
273.5,4.204484102707718,4.223962022867948,0.004474914460181191
274.0,4.42792275608616,4.447323616383684,0.004457250015842647
274.5,4.642910137147911,4.662082720493899,0.004404920215131324
275.0,4.84750084594274,4.866320561288491,0.004324023972571505
275.5,5.040211278070329,5.058576306434716,0.004219775675027127
276.0,5.219937384780536,5.237765009784997,0.004096548516667129
276.5,5.385882515097028,5.403105810070662,0.003957956785660386
277.0,5.537496182730096,5.554061123410556,0.0038069536557148115
277.5,5.6744233625593115,5.6902863723847315,0.0036459303920028034
278.0,5.796463301944547,5.811589203075825,0.003476809298756605
278.50000000000006,5.903536596833327,5.917896924307899,0.003301126857040369
279.0,5.9956592681870795,6.009230899822027,0.0031201059897699567
279.5,6.0729226744834355,6.085686730519457,0.0029347177874820113
280.0,6.135478246071382,6.147419217051022,0.002745733736165707
280.5,6.183526189710264,6.1946312568883934,0.0025537697817273972
281.0,6.217307466945705,6.2275659855981305,0.002359323623134844
281.5,6.237098488788341,6.246501610571448,0.0021628065606066316
282.0,6.243208088122495,6.25174850389268,0.0019645711030541356
282.5,6.235976430135674,6.243648219272805,0.0017649353968788469
283.0,6.215775600942548,6.2225741772237075,0.0015642053933694643
283.5,6.183011676936216,6.188933824415701,0.0013626955365705917
284.0,6.138128123509795,6.1431721186823465,0.0011607486189060775
284.5,6.081610402339801,6.085776221121955,0.000958755322927878
285.0,6.0139916814345895,6.0172812910821225,0.0007571738127452621
285.5,5.935859540837189,5.9382772780010455,0.0005565496239980684
286.0,5.847863547722913,5.849416583691224,0.00035753581578324567
286.5,5.7507235354674044,5.75142242892837,0.00016091321855993629
287.0,5.645238359544743,5.6450976947748535,3.238978476345282e-5
287.50000000000006,5.5322948164167975,5.531333920921728,0.00022127884283945596
288.0,5.412876298310411,5.411120028021057,0.00040447795791155356
288.5,5.288070617465123,5.285550189368164,0.0005805184520550797
289.0,5.159076272193205,5.155830113568072,0.0007477350605563408
289.5,5.0272062538013635,5.023280824123408,0.0009042721937960824
290.0,4.893888325923225,4.889338852504119,0.001048103844928471
290.5,4.760660573948529,4.755551626708897,0.0011770707801683565
291.0,4.629160960796824,4.623566777235116,0.0012889383355742573
291.5,4.5011096845075045,4.495114145930569,0.0013814771367814914
292.0,4.3782833654132185,4.371979523638764,0.0014525671650259455
292.5,4.262480542091592,4.255969606308441,0.0015003227272543343
293.0,4.155478649822843,4.148868369802664,0.0015232321648701674
293.5,4.058983575715993,4.05238600201155,0.0015203019752592847
294.0,3.9745739553903308,3.968102618209064,0.0014911911740294675
294.5,3.9036434555497572,3.897410075997627,0.0014363192033456343
295.0,3.847345178556574,3.8414560986632558,0.0013569305556729464
295.5,3.8065428124945266,3.8010953903999645,0.0012551022734501498
296.0,3.7817730515708243,3.7768523016264135,0.0011336866843083097
296.50000000000006,3.773223041742739,3.7688987957237154,0.0009961903104594172
297.0,3.7807252211450115,3.7770500430628013,0.0008465991895807492
297.5,3.8037701279097993,3.800778136684867,0.0006891688070606559
298.0,3.841535849119577,3.839242504298853,0.0005282016090964999
298.5,3.8929311207695743,3.8913339245825607,0.0003678356480272539
299.0,3.956647934643003,3.955727916619753,0.00021186441865866788
299.5,4.03121901037197,4.030942801230818,6.360152758783252e-5
300.0,4.115075645351533,4.115397920333488,7.420380369090657e-5
300.5,4.206602130594779,4.207468206946082,0.0001994015664550676
301.0,4.304183913766114,4.305532315439405,0.0003104327650034396
301.5,4.406247787301321,4.408012632456154,0.0004062880571415914
302.0,4.511293402582023,4.513406516680923,0.000486444150053879
302.5,4.6179162454624185,4.620308947257664,0.0005507882090254924
303.0,4.724822803592332,4.727427348423806,0.0005995388150366936
303.5,4.830839013627264,4.833589706165578,0.000633169826744834
304.0,4.934913231552586,4.937747238426949,0.0006523413310494621
304.5,5.036114972148962,5.038972874959383,0.0006578399691965284
305.0,5.133630565667354,5.136456698797701,0.0006505295155397832
305.50000000000006,5.226756725752145,5.229499342386076,0.0006313114567208386
306.0,5.314892846801673,5.3175041532809075,0.0006010948073211817
306.5,5.397532674687358,5.399968768163389,0.0005607739597812501
307.0,5.474255836192681,5.476476575020548,0.000511213297979694
307.5,5.544719576644863,5.546688407509314,0.0004532373168323712
308.0,5.608650944043462,5.610334704830277,0.000387625102759107
308.5,5.665839570537779,5.667208283635569,0.00031510818054123775
309.0,5.71613113568184,5.717157802781877,0.00023637089599822607
309.5,5.759421547150746,5.7600819536788626,0.00015205266151776904
310.0,5.795651840102812,5.79592437509318,6.275153165461601e-5
310.5,5.824803772923813,5.824669268354249,3.0971301282779885e-5
311.0,5.8468960819711295,5.846337674214946,0.00012858640404289892
311.5,5.861981348834328,5.860984363873793,0.00022959062270044479
312.0,5.870143428743053,5.868695292040651,0.0003335013975865654
312.5,5.871495386631685,5.869585558007503,0.0004398509981155231
313.0,5.86617788692675,5.863797820381105,0.0005481807710251388
313.5,5.854357983534573,5.8515011116325555,0.0006580354758296799
314.0,5.836228257155592,5.83288999931865,0.0007689577697440028
314.50000000000006,5.812006247516788,5.80818404130044,0.0008804829033013182
315.0,5.781934128076362,5.777627482233852,0.0009921336911206107
315.5,5.746278570026985,5.741489137829152,0.001103415834072512
316.0,5.705330740909264,5.700062411800147,0.0012138136834135467
316.5,5.659406380822997,5.653665388011402,0.0013227865580785875
317.0,5.608845896154886,5.602640937174098,0.0014297657470125913
317.5,5.554014407101068,5.547356773693105,0.0015341523534787307
318.0,5.495301681282036,5.48820539419501,0.0016353161597231465
318.5,5.433121881813216,5.42560382523888,0.001732595712150005
319.0,5.367913054760722,5.35999310421912,0.0018252998408308841
319.5,5.30013627859225,5.2918374151241965,0.001912710833213038
320.0,5.230274397728762,5.221622800341867,0.0019940894746333913
320.5,5.158830264421215,5.149855371923815,0.0020686821441137566
321.0,5.0863244187743035,5.077058951514672,0.002135730108640456
321.5,5.01329214666214,5.003772078376252,0.0021944810886603268
322.0,4.94027987029021,4.930544340358573,0.0022442030717386126
322.5,4.867840846777064,4.857932003823048,0.002284200226946738
323.0,4.79653017656563,4.786492945593065,0.0023138306251987194
323.50000000000006,4.726899155427692,4.716780922672677,0.0023325253052801954
324.0,4.659489040399012,4.649339252780582,0.0023398080551548218
324.5,4.594824339566868,4.584694019063418,0.0023353151082321916
325.0,4.533405775925922,4.523346953196148,0.002318813827053107
325.5,4.475703113545987,4.465768189566582,0.002290219340533251
326.0,4.4221480666882105,4.412389115707721,0.0022496080848611643
326.5,4.373127535701334,4.363595567146364,0.002197227243823314
327.0,4.328977424298733,4.319721624995711,0.0021334992274353957
327.5,4.289977288611537,4.281044269441176,0.002059020555235575
328.0,4.2563460478829045,4.247779120431352,0.001974554815248647
328.5,4.228238949928566,4.220077458621686,0.0018810197242119077
329.0,4.205745933341183,4.1980246668490695,0.001779468691057482
329.5,4.188891466230432,4.181640168674172,0.0016710676458089179
330.0,4.177635872699036,4.170878870617999,0.0015570682003198035
330.5,4.171878088682525,4.165634044181325,0.001438778428802118
331.0,4.171459723740552,4.165741518185695,0.0013175326714868851
331.5,4.176170249850629,4.170984996427382,0.0011946617641033959
332.0,4.185753096111103,4.181102273932943,0.0010714649906746984
332.50000000000006,4.199912401836708,4.195792099534031,0.0009491848571700792
333.0,4.218320170572413,4.214721423630372,0.0008289855249408998
333.5,4.240623573144001,4.2375327768786235,0.000711935446435949
334.0,4.266452166877222,4.263851545833074,0.0005989944504479347
334.5,4.295424827466418,4.2932929420950625,0.0004910052512404283
335.0,4.327156226189547,4.325468498746242,0.000388689125248438
335.5,4.361262724746639,4.359991968180312,0.00029264532493571664
336.0,4.3973675998183985,4.3964845357762545,0.00020335368351755755
336.5,4.43510554691636,4.434579301604128,0.0001211798027996435
337.0,4.474126446396676,4.473925015700784,4.638220738455895e-5
337.5,4.514098402451724,4.514189080288033,2.0879125443067095e-5
338.0,4.554710088011633,4.5550598541760925,8.053339264409617e-5
338.5,4.595672444771427,4.5962483105706085,0.00013258920974975344
339.0,4.636719798464074,4.637489110045205,0.00017712484939939427
339.5,4.677610455666938,4.678541156256555,0.00021427876939375046
340.0,4.718126850693258,4.719187703899625,0.00024424064627930113
340.5,4.758075310301835,4.759236087281468,0.0002672430611691044
341.0,4.797285500877308,4.7985171345479944,0.00028355392400026413
341.50000000000006,4.835609618097464,4.8368843277524,0.000293469674283573
342.0,4.87292137353674,4.874212763215545,0.0002973092572070939
342.5,4.909114826634899,4.910397960488478,0.0002954088465684802
343.0,4.944103104379044,4.945354562056564,0.00028811726552341327
343.5,4.977817045166634,4.979014959990052,0.0002757920438882914
344.0,5.010203797830661,5.011327880232486,0.0002587960446985243
344.5,5.041225401812693,5.042256950210183,0.00023749458996979346
345.0,5.070857370037451,5.071779271023039,0.00021225301780372166
345.5,5.099087292157335,5.0998840116080455,0.00018343460686512934
346.0,5.12591347249482,5.126571038953985,0.00015139881069597302
346.5,5.151343614169136,5.151849595626642,0.00011649974951560988
347.0,5.175393558482819,5.175737033492577,7.908491635155996e-5
347.5,5.198086086624075,5.198257610536135,3.9494060389291114e-5
348.0,5.219449789040249,5.219441355994547,1.941782417301831e-6
348.5,5.239518006393599,5.239323007624397,4.490113393727569e-5
349.0,5.25832784478804,5.257941023711162,8.90728112751577e-5
349.5,5.275919266890393,5.275336671392555,0.00013415656904445584
350.0,5.292334259633183,5.291553191949693,0.00017986365398975804
350.50000000000006,5.307616078347518,5.306635042894444,0.00022591727645962569
351.0,5.32180856640562,5.320627215927657,0.00027205299972305136
351.5,5.334955548750154,5.333574629140427,0.00031801904813682504
352.0,5.347100297019752,5.345521591176698,0.0003635765319755582
352.5,5.3582850633742805,5.356511334461472,0.0004084995886061394
353.0,5.368550679548269,5.366585614030772,0.00045257543810926445
353.5,5.377936217152496,5.375784367976153,0.0004956043548579517
354.0,5.3864787047837,5.384145435062189,0.0005373995552974397
354.5,5.394212897116165,5.391704324673024,0.0005777870058713486
355.0,5.401171090844146,5.398494033931172,0.0006166051569420197
355.5,5.407382982117074,5.404544906604622,0.000653704608563615
356.0,5.41287555999855,5.409884528285022,0.0006889477191578432
356.5,5.417673030451846,5.41453765229419,0.0007222081674940264
357.0,5.421796765448574,5.418526150858508,0.0007533704810935719
357.5,5.425265271998697,5.421868986286025,0.0007823295456017124
358.0,5.428094176208224,5.424582197183467,0.0008089901110526401
358.5,5.430296217882472,5.426678895166392,0.0008332663098970197
359.0,5.431881251711812,5.4281692680231854,0.0008550812043520348
359.50000000000006,5.4328562516676175,5.429060585893376,0.0008743663785811091
360.0,5.433225315919412,5.429357207713853,0.0008910615889243967
