N,tol,err,storage
72270,0.01,0.024294845526900682,20.948714928
72270,0.001,0.009873301936482221,21.356160592000002
72270,0.0001,0.004782125295319934,21.835233952000003
72270,1.0e-5,0.0017996979579740719,22.400768832
72270,1.0e-6,0.000936732302342326,23.156320688
72270,1.0e-7,0.00022244304687033702,24.363853248
72270,1.0e-8,2.821336257183909e-5,26.132805840000003
72270,1.0e-9,3.068572757637477e-6,28.536450432000002
72270,1.0e-10,6.243765155825076e-7,31.662184272
