k,gamma,etahf,tol,N,th2mat,tmvh2mat,storh2mat,farerrh2mat,errh2mat
13.300995196348865,1.0,5.0,0.001,23520,84.445967105,0.1142431035,1.8192210560000002,0.0005586116466157205,0.00029246498693501286
18.99781727007825,1.0,5.0,0.001,48000,338.285083379,0.28263210169999997,3.9128852800000002,0.0007575573866801085,0.0004403930827500047
28.496725694624445,1.0,5.0,0.001,108000,1683.0793207,0.8382779649,9.83736168,0.0008294341590551009,0.0005282055766391661
37.99043905949329,1.0,5.0,0.001,192000,5456.227867863,1.8528190431999998,19.811683968,0.05791209760607995,0.038474149362797874
56.98565856291988,1.0,5.0,0.001,432000,29398.954953687,4.9847709480999995,49.030682128,0.0763906838474249,0.05419026925019002
