k,gamma,etahf,tol,N,th2mat,tmvh2mat,storh2mat,farerrh2mat,errh2mat
11.107207345395906,1.0,5.0,0.001,11250,13.619643159,0.0214795327,1.1736173280000002,0.0004801440429580153,0.00017667799760110367
13.20947552157809,1.0,5.0,0.001,23328,37.758566008,0.0821263649,2.4609022400000002,0.0006058095024136197,0.0002255662211375346
22.214414690791813,1.0,5.0,0.001,45000,136.28941157,0.16431214619999995,6.133823232,0.03715169722516207,0.02010923827990161
31.67433458687259,1.0,5.0,0.001,98568,604.650251971,0.4626526716,14.800614368000002,0.051136589948453694,0.029392494190007168
44.428829381583625,1.0,5.0,0.001,180000,2013.937456387,0.9221540972,27.063616560000003,0.06217450271460008,0.0393514331658667
