k,gamma,etahf,tol,N,storhmatrs,errhmatrs,tasshmatrs,tmvhmatrs,storncaefie,errncaefie,tassncaefie,tmvncaefie,storncaefieoct,errncaefieoct,tassncaefieoct,tmvncaefieoct
1.628773208812592,1.0,2.0,0.001,35766,3.7809590400000004,0.0011651466269459144,200.349565436,0.19375093,3.1668599200000003,0.0012967257208111118,130.049066203,0.123612417,5.113655904000001,0.0008172200231241503,169.664847527,0.194189671
2.0719615657982504,1.0,2.0,0.001,58998,7.2223306240000005,0.0012149579497902892,424.092511115,0.410211118,5.516172736000001,0.001181300121659489,242.374812687,0.240744258,10.416016992000001,0.0006947725850887999,351.149215132,0.403233254
2.8762513092937345,1.0,2.0,0.001,117462,16.468813504,0.0011155249150272511,1147.830346611,1.040601683,10.700422016000001,0.001404501313570189,524.751177459,0.479334849,27.351693168,0.0010758609923327788,925.214753867,1.125969848
3.5729869942827714,1.0,2.0,0.001,229881,36.264909376000006,0.0002623953545763544,2864.145580489,2.415003261,19.469425376,0.00043701722839052393,1069.271669289,0.947772873,47.55326448,0.0015605412139332556,1930.360928273,2.161617048
4.810523962786024,1.0,2.0,0.001,468252,90.66346147200001,0.001084593634601034,7735.778181734,7.001832676,40.40935632,0.0026990735745768177,2289.311926585,2.014002901,113.973360736,0.0026162541123756493,4433.50133201,4.613698009
6.2128087539826415,1.0,2.0,0.001,912699,211.993439504,0.0009873293555588427,19434.666619612,16.495899307,77.2237776,0.0030628426177703554,4595.388062971,3.900435252,196.441423536,0.0023462075816448455,8516.993900199,8.84475056
8.215778090646598,1.0,2.0,0.001,1854723,517.766598608,0.0006509308049765367,51549.688705534,38.202984019,147.94087241600002,0.002296644591271868,9351.981698939,7.527909904,460.72264376000004,0.0038071028070799685,18605.17002722,19.703102368
